id,alias,name_JP,name,altname_JP,altname,aliasParent,aliasRef,aliasMtp,parentFactor,lvFactor,encFactor,encSlot,mtp,LV,chance,value,cost,geneSlot,sort,target,proc,type,group,category,categorySub,abilityType,tag,thing,eleP,cooldown,charge,radius,max,req,idTrainer,partySkill,tagTrainer,levelBonus_JP,levelBonus,foodEffect,***,langAct,detail_JP,detail,textPhase_JP,textPhase,textExtra_JP,textExtra,textInc_JP,textInc,textDec_JP,textDec,textAlt_JP,textAlt,adjective_JP,adjective
235,milking,乳搾り,Milking,,,WIL,,,20,100,50,,1,1,20,20,0,1,0,,,Skill,SKILL,skill,labor,,"unused,noPet",,50,0,10,5,0,,,1,,,,,,,動物から乳を絞る。,Allows you to milk animals.,それは乳搾りの腕をあげる。,It makes you milk better.,,,,,,,,,,
237,taming,調教,Taming,,,END,,,20,100,50,all,1,1,20,20,0,1,0,,,Skill,SKILL,skill,labor,,noPet,,50,0,10,5,0,,,1,,,,,,,動物を育成する。,Allows you to nurse animals.,それは調教の腕をあげる。,It makes you understand animals better.,,,,,,,,,,
240,travel,旅歩き,Travel,,,WIL,,,20,100,100,all,1,1,200,20,0,1,0,,,Skill,SKILL,skill,general,,"guild,merchant,noPet",,50,0,10,5,0,,,1,,,,,,,旅の進行を早め経験を深める。,Allows you to receive more EXP from traveling.,それは旅の熟練をあげる。,It makes you a better traveler.,,,,,,,,,,
241,music,演奏,Music,,,CHA,,,20,100,50,all,1,1,20,20,0,1,0,,,Skill,SKILL,skill,general,,noPet,,50,0,10,5,0,,,1,,,,,,,質の高い演奏を可能にする。,Shows how good of a performer you are.,それは演奏の質をあげる。,It makes your performance better.,,,,,,,,,,
242,climbing,クライミング,Climbing,,,END,,,20,100,50,,1,1,20,20,0,1,0,,,Skill,SKILL,skill,general,,"unused,noPet",,50,0,10,5,0,,,1,,,,,,,高い場所や山岳地の移動を容易にする。,Allows you to move easier in mountain or elavated terrain.,それは登頂を容易にする。,It makes you a better climber.,,,,,,,,,,
245,fishing,釣り,Fishing,,,WIL,,,20,100,50,all,1,1,20,20,0,1,0,,,Skill,SKILL,skill,labor,,,,50,0,10,5,0,,,1,,,,,,,釣りを可能にする。,Allows you to fish.,それは釣りの腕をあげる。,It makes you a better fisher.,,,,,,,,,,
250,gathering,採取,Gathering,,,LER,,,20,100,50,all,1,1,20,20,0,1,0,,,Skill,SKILL,skill,labor,,noPet,,50,0,10,5,0,,,1,,,,,,,採取の効率を上げる。,Shows how good of a gatherer you are.,それは採取能力を強化する。,It enhances your gathering skill.,,,,,,,,,,
255,carpentry,木工,Carpentry,,,STR,,,20,100,50,all,1,1,20,20,0,1,0,,,Skill,SKILL,skill,craft,,noPet,,50,0,10,5,0,,,1,,,,,,,木を加工し、アイテムを作り出す。,Skill to manufacture wood products.,それは木工の腕をあげる。,It makes you a better carpenter.,,,,,,,,,,
256,blacksmith,鍛冶,Blacksmith,,,STR,,,20,100,50,all,1,1,20,20,0,1,0,,,Skill,SKILL,skill,craft,,noPet,,50,0,10,5,0,,,1,,,,,,,金属を加工し、アイテムを作り出す。,Skill to manufacture metal products.,それは鍛冶の腕をあげる。,It makes you a better blacksmith.,,,,,,,,,,
257,alchemy,錬金,Alchemy,,,LER,,,20,100,50,all,1,1,20,20,0,1,0,,,Skill,SKILL,skill,craft,,noPet,,50,0,10,5,0,,,1,,,,,,,様々な材料を調合し、ポーションを作り出す。,Enables you to perform alchemy.,それは錬金の腕をあげる。,It grants you knowledge of alchemy.,,,,,,,,,,
258,sculpture,彫刻,Sculpting,,,END,,,20,100,50,all,1,1,20,20,0,1,0,,,Skill,SKILL,skill,craft,,noPet,,50,0,10,5,0,,,1,,,,,,,石を加工し、アイテムを作り出す。,Skill to carve and engrave stones.,それは彫刻の腕を上げる。,It makes you a better sculptor.,,,,,,,,,,
259,jewelry,宝石細工,Jewelry,,,DEX,,,20,100,50,all,1,1,20,20,0,1,0,,,Skill,SKILL,skill,craft,,noPet,,50,0,10,5,0,,,1,,,,,,,宝石を加工し、アイテムを作り出す。,Skill to process jewels and manufucture products.,それは宝石細工の腕をあげる。,It makes you a better jeweler.,,,,,,,,,,
260,weaving,裁縫,Weaving,,,DEX,,,20,100,50,all,1,1,20,20,0,1,0,,,Skill,SKILL,skill,craft,,noPet,,50,0,10,5,0,,,1,,,,,,,布や革を用い、アイテムを作り出す。,Skill to sew materials and manufucture products.,それは裁縫の腕をあげる。,It makes you a better tailor.,,,,,,,,,,
261,handicraft,製作,Crafting,,,DEX,,,20,100,50,all,1,1,20,20,0,1,0,,,Skill,SKILL,skill,craft,,noPet,,50,0,10,5,0,,,1,,,,,,,手芸品や作業台を作る。,Skill to craft basic stuff and workbenches.,それは製作の腕を上げる。,It makes you a better crafter.,,,,,,,,,,
280,lockpicking,鍵開け,Lockpicking,,,DEX,,,15,100,100,all,1,1,200,20,0,1,0,,,Skill,SKILL,skill,stealth,,noPet,,50,0,10,5,0,,,1,,,,,,,より高度な鍵の解錠を可能にする。,Allows you to pick more difficult locks.,それは鍵開けの能力を強化する。,It grants you the trick of lock picking.,,,,,,,,,,
281,stealing,窃盗,Pickpocket,,,DEX,,,20,100,100,all,1,1,200,20,0,1,0,,,Skill,SKILL,skill,stealth,,"guild,thief,noPet",,50,0,10,5,0,,,1,,,"1,AI_Steal",,,,気付かれずに貴重な物品を盗む。,Shows how good of a thief you are.,それは窃盗の腕をあげる。,It grants you the trick of pickpocketing.,,,,,,,,,,
285,reading,読書,Literacy,,,LER,,,20,100,100,all,1,1,200,20,0,1,0,,,Skill,SKILL,skill,general,,,,50,0,10,5,0,,,0,,,,,,,難解な本の解読を可能にする。,Allows you to read difficult books.,それは本の理解を深める。,It makes you literate.,,,,,,,,,,
286,farming,農業,Farming,,,END,,,20,100,50,all,1,1,20,20,0,1,0,,,Skill,SKILL,skill,labor,,noPet,,50,0,10,5,0,,,1,,,,,,,植物や作物を育てて収穫する。,Skill to plant seeds and gather harvests.,それは農作業の腕をあげる。,It grants you knowledge of farming.,,,,,,,,,,
287,cooking,料理,Cooking,,,LER,,,20,100,50,all,1,1,20,20,0,1,0,,,Skill,SKILL,skill,craft,,noPet,,50,0,10,5,0,,,1,,,,,,,料理の腕を上げる。,Improves your skill to cook.,それは料理の腕を上げる。,It enhances your cooking skill.,,,,,,,,,,
288,building,建築,Construction,,,END,,,20,100,100,,1,1,200,20,0,1,0,,,Skill,SKILL,skill,craft,,"unused,noPet",,50,0,10,5,0,,,1,,,,,,,建築の腕を上げる。,Improves your skill to build.,それは建築の腕を上げる。,It enhances your construction skill.,,,,,,,,,,
289,appraising,鑑定,Appraising,,,LER,,,20,100,100,all,1,1,200,20,0,1,0,,,Skill,SKILL,skill,general,,"merchant,noPet",,50,0,10,5,0,,,1,,"20,高品質の鑑定","20,Appraise Good Quality",,,,装備やアイテムを判別する。,Allows you to appraise stuff.,それは未鑑定の品の判別を容易にする。,It makes it easier to appraise stuff.,,,,,,,,,,
290,anatomy,解剖学,Anatomy,,,LER,,,20,100,100,all,1,1,200,20,0,1,0,,,Skill,SKILL,skill,general,,,,50,0,10,5,0,,,1,,,,,,,死体を残しやすくする。,Gives you a better chance of finding dead bodies.,それは死体を残しやすくする。,It grants you knowledge of anatomy.,,,,,,,,,,
291,negotiation,交渉術,Negotiation,,,CHA,,,20,100,50,all,1,1,20,20,0,1,0,,,Skill,SKILL,skill,mind,,"guild,merchant",,50,0,10,5,0,,,1,,,,,,,交渉や商談を有利に進める。,Convinces someone to give you better deals.,それは交渉を有利に進めさせる。,It grants you knowledge of negotiation.,,,,,,,,,,
292,investing,投資,Investing,,,CHA,,,20,100,50,all,1,1,20,20,0,1,0,,,Skill,SKILL,skill,mind,,noPet,,50,0,10,5,0,,,1,,,,,,,効果的に投資を行う。,Lowers the money needed to invest in shops.,それはより安い価格での投資を可能にする。,It grants you knowledge of investing.,,,,,,,,,,
293,disarmTrap,罠解体,Disarm Trap,,,DEX,,,20,100,100,all,1,1,200,20,0,1,0,,,Skill,SKILL,skill,stealth,,,,50,0,10,5,0,,,1,,,,,,,複雑な罠の解体を可能にする。,Allows you to disarm harder traps.,それは罠の解体を容易にする。,It grants you the trick of disarming traps.,,,,,,,,,,
300,regeneration,自然治癒,Regeneration,,,END,,,10,100,100,all,1,1,200,20,0,1,0,,,Skill,SKILL,skill,general,,,,50,0,10,5,0,,,0,,,,,,,怪我を自然に治癒する。,Gradually heals your wounds.,それは再生能力を高める。,It accelerates regeneration of body.,,,,,,,,,,
301,meditation,瞑想,Meditation,,,WIL,,,20,100,100,all,1,1,200,20,0,1,0,,,Skill,SKILL,skill,mind,,,,50,0,10,5,0,,,0,,,,,,,消耗したマナを回復させる。,Gradually restores your magic points.,それはマナ回復を強化する。,It enhances your meditation.,,,,,,,,,,
302,controlmana,魔力制御,Control Magic,,,MAG,,,20,100,100,all,1,1,200,20,0,1,0,,,Skill,SKILL,skill,mind,,"guild,mage",,50,0,10,5,0,,,0,,,,,,,魔法による仲間のまきこみを軽減する。,Prevents your allies from getting hit by your spells.,それはより高度な魔力制御を可能にさせる。,It enhances your ability to control magics.,,,,,,,,,,
303,manaCapacity,魔力の限界,Magic Capacity,,,MAG,,,20,100,100,all,1,1,200,20,0,1,0,,,Skill,SKILL,skill,mind,,"guild,mage",,50,0,10,5,0,,,0,,,,,,,マナの反動から身を守る。,Reduces kickback damage from over casting.,それは魔力の限界を上昇させる。,It strengthens your magic capacity.,,,,,,,,,,
304,casting,詠唱,Casting,,,MAG,,,20,100,100,all,1,1,200,20,0,1,0,,,Skill,SKILL,skill,mind,,,,50,0,10,5,0,,,0,,,,,,,魔法詠唱の成功率をあげる。,Reduces the chance of casting failure.,それはより高度な詠唱を可能にさせる。,It enhances your casting ability.,,,,,,,,,,
305,magicDevice,魔道具,Magic Device,,,MAG,,,20,100,100,all,1,1,200,20,0,1,0,,,Skill,SKILL,skill,stealth,,,,50,0,10,5,0,,,0,,,,,,,道具から魔力を効果的に引き出す。,Improves effectiveness of magic devices.,それは魔道具の効果をあげる。,It enhances power of magical devices.,,,,,,,,,,
306,faith,信仰,Faith,,,WIL,,,20,100,50,all,1,1,50,20,0,1,0,,,Skill,SKILL,skill,mind,,,,50,0,10,5,0,,,0,,,,,,,神との距離を近める。,Gets you closer to god.,それは信仰を深める。,It makes you pious.,,,,,,,,,,
307,memorization,暗記,Memorization,,,LER,,,20,100,100,all,1,1,200,20,0,1,0,,,Skill,SKILL,skill,mind,,"guild,mage,noPet",,50,0,10,5,0,,,0,,,,,,,書物から得た知識を記憶する。,Helps you memorize additional spell stocks.,それは魔法の知識の忘却を防ぐ。,It enhances your memory.,,,,,,,,,,
310,hygine,衛生,Hygine,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,Skill,SKILL,,,,,,50,0,10,5,0,,,0,,,,,,,,,,,,,,,,,,,,
311,bladder,トイレ,Bladder,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,Skill,SKILL,,,,,,50,0,10,5,0,,,0,,,,,,,,,,,,,,,,,,,,
312,fun,楽しさ,Fun,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,Skill,SKILL,,,,,,50,0,10,5,0,,,0,,,,,,,,,,,,,,,,,,,,
313,env,環境,Environment,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,Skill,SKILL,,,,,,50,0,10,5,0,,,0,,,,,,,,,,,,,,,,,,,,
380,counter,カウンター,Counter,,,,,,0,0,100,shield,1,1,300,40,0,1,0,,,Skill,ENC,enchant,,,flag,,50,0,10,5,0,,,0,,,,,,,,,それは近接攻撃を回避した時に反撃を可能にする。,It allows you to counter when you dodge a melee strike.,,,,,,,,,,
381,basher,盾の暴君,Shield Tyrant,,,,,,0,0,100,shield,1,1,300,30,0,1,0,,,Skill,ENC,enchant,,,,,50,0,10,5,0,,,0,,,,,,,,,それはシールドバッシュを強化する。,It strengthens your Shield Bash.,,,,,,,,,,
382,rusher,突撃者,Rusher,,,,,,0,0,100,shield,1,1,500,20,0,1,0,,,Skill,ENC,enchant,,,,,50,0,10,5,0,,,0,,,,,,,,,それは突進を強化する。,It strengthens your Rush.,,,,,,,,,,
383,redirect_blaser,エネルギー反射,Energy Redirection,,,,,,0,0,100,shield,1,1,20,30,0,1,0,,,Skill,ENC,enchant,,,flag,,50,0,10,5,0,,,0,,,,,,,,,それは光弾を射撃手に跳ね返す。,It reflects the blaster bolt back at the shooter.,,,,,,,,,,
400,negateTeleport,テレポート妨害,Anti-Teleport,,,,,,0,0,100,all,1,1,200,50,0,1,0,,,Skill,ENC,enchant,,,flag,,50,0,10,5,0,,,0,,,,,,,,,それはテレポートを妨害する。,It prevents teleportation.,,,,,,,,,,
401,levitation,浮遊,Levitation,,,,,,0,0,100,all,1,1,200,50,0,1,0,,,Skill,ENC,enchant,,,flag,,50,0,10,5,0,,,0,,,,,,,,,それはあなたを浮遊させる。,It makes you float.,,,,,,,,,,
402,searchRange,探知距離,Search Range,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,Skill,ENC,enchant,,,,,50,0,10,5,0,,,0,,,,,,,,,それはあなたの探知範囲を上昇させる。,It increases your search range.,,,,,,,,,,
403,expMod,早覚え,Fast Learn,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,Skill,ENC,enchant,,,,,50,0,10,5,0,,,0,,,,,,,フィートの獲得に必要な経験値の減少。,Decrease the exp required to gain feat.,それはあなたの成長を速くする。,It accelerates your growth.,,,,,,,,,,
404,weightMod,重量軽減,Weight Reduction,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,Skill,ENC,enchant,,,,,50,0,10,5,0,,,0,,,,,,,,,それはあなたの所持品の重量を軽減する。,It reduces the weight of your belongings.,,,,,,,,,,
405,slowDecay,腐敗防止,Slow Decay,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,Skill,ENC,enchant,,,foodEnc,,50,0,10,5,0,,,0,,,,slowDecay,,,,,それは腐敗の速度を遅くする。,It slows the process of decay.,,,,,,,"腐敗,腐りやすい,気持ち腐りにくい,少し腐りにくい,腐りにくい,腐りにくい,腐らない","Decay,Accelerate Decay,Slightly Slow Decay,Slightly Slow Decay,Slow Decay,Slow Decay,Never Decay",,
406,resMutation,変異耐性,Resist Mutation,,,,,,0,0,100,all,1,10,200,100,0,1,0,,,Skill,ENC,enchant,,,flag,,50,0,10,5,0,,,0,,,,,,,,,それはあなたを変異から保護する。,It protects you from mutation.,,,,,,,,,,
407,travelSpeed,旅速度上昇,Fast Journey,,,,,,0,0,5,foot,1,20,0,200,0,1,0,,,Skill,ENC,enchant,,,,,50,0,10,5,0,,,0,,,,,,,,,それはあなたの旅の進行を速くする。,It speeds up your travel progress.,,,,,,,,,,
408,resWeather,悪天候耐性,Protection from weather,,,,,,0,0,100,"back,finger",1,30,0,200,0,1,0,,,Skill,ENC,enchant,,,flag,,50,0,10,5,0,,,0,,,,,,,,,それは雷雨と雪による足止めを無効にする。,It negates the effect of being stranded by bad weather.,,,,,,,,,,
409,corruption,エーテル活性化,Accelerate Ether,,,,,,0,0,100,all,1,1,0,0,0,1,0,,,Skill,ENC,enchant,,,neg,,50,0,10,5,0,,,0,,,,,,,,,それはエーテル病の進行を早める。,It accelerates the progression of the Ether disease.,,,,,,,,,,
410,throwReturn,ブーメラン,Boomerang,,,,,,0,0,100,all,1,1,0,0,0,1,0,,,Skill,ENC,enchant,,,"flag,weaponEnc",,50,0,10,5,0,,,0,,,,,,,,,それは持ち主の手元に戻ってくる。,It returns to your hand.,,,,,,,,,,
411,encSpell,魔法強化,Enhance Spell,,,,,,0,0,25,all,1,30,150,150,0,1,0,,,Skill,ENC,enchant,,,,,50,0,10,5,0,,,0,,,,,,,,,それは魔法を強化する。,It enhances your spells.,,,,,,,,,,
412,slowCorruption,エーテル鈍化,Slow Ether,,,,,,0,0,100,,1,1,0,0,0,1,0,,,Skill,ENC,enchant,,,,,50,0,10,5,0,,,0,,,,,,,,,それはエーテル病の進行を遅くする。,It slows the progression of the Ether disease.,,,,,,,,,,
414,encHit,慧眼,True Sight,,,,,,0,0,25,all,1,30,150,150,0,1,0,,,Skill,ENC,enchant,,,,,50,0,10,5,0,,,0,,,,,,,,,それは攻撃の精度を高める。,It enhances attack accuracy.,,,,,,,,,,
415,invisibility,透明化,Invisibility,,,,,,0,0,100,all,1,1,0,0,0,1,0,,,Skill,ENC,enchant,,,flag,,50,0,10,5,0,,,0,,,,,,,,,それはあなたを透明にする。,It makes you invisible.,,,,,,,,,,
416,seeInvisible,透明可視,See Invisible,,,,,,0,0,100,head,1,15,100,100,0,1,0,,,Skill,ENC,enchant,,,flag,,50,0,10,5,0,,,0,,,,,,,,,それは透明なものを見ることを可能にする。,It lets you see invisible objects.,,,,,,,,,,
417,loving,愛情促進,Loving,,,,,,0,0,0,all,1,15,10,100,0,1,0,,,Skill,ENC,enchant,,,flag,,50,0,10,5,0,,,0,,,,,,,,,それはあなたの愛への耐性を下げる。,It lowers your resistance to love.,,,,,,,,,,
418,innocence,純潔,Innocence,,,,,,0,0,0,all,1,15,10,100,0,1,0,,,Skill,ENC,enchant,,,flag,,50,0,10,5,0,,,0,,,,,,,,,それはよこしまな欲望からあなたを守る。,It protects you from impure desires.,,,,,,,,,,
419,encTail,動く尻尾,Moving Tail,,,,,,0,0,0,waist,1,40,0,100,0,1,0,,,Skill,ENC,enchant,,,"flag,noRune",,50,0,10,5,0,,,0,,,,,,,,,それは移動の邪魔にならない。,It does not get in the way of movement.,,,,,,,,,,
420,negatePoison,毒無効,Immunity to poison,,,,,,0,0,100,all,1,1,1000,50,0,1,0,,,Skill,ENC,enchant,,,flag,,50,0,10,5,0,,,0,,,,,,,,,それは毒を無効にする。,It negates the effect of poison.,,,,,,,,,,
421,negateBlind,盲目無効,Immunity to blind,,,,,,0,0,100,all,1,1,1000,50,0,1,0,,,Skill,ENC,enchant,,,flag,,50,0,10,5,0,,,0,,,,,,,,,それは盲目を無効にする。,It negates the effect of blindness.,,,,,,,,,,
422,negateParalysis,麻痺無効,Immunity to paralysis,,,,,,0,0,100,all,1,1,1000,50,0,1,0,,,Skill,ENC,enchant,,,flag,,50,0,10,5,0,,,0,,,,,,,,,それは麻痺を無効にする。,It negates the effect of paralysis.,,,,,,,,,,
423,negateFear,恐怖無効,Immunity to fear,,,,,,0,0,100,all,1,1,1000,50,0,1,0,,,Skill,ENC,enchant,,,flag,,50,0,10,5,0,,,0,,,,,,,,,それは恐怖を無効にする。,It negates the effect of fear.,,,,,,,,,,
424,negateSleep,睡眠無効,Immunity to sleep,,,,,,0,0,100,all,1,1,1000,50,0,1,0,,,Skill,ENC,enchant,,,flag,,50,0,10,5,0,,,0,,,,,,,,,それは睡眠を無効にする。,It negates the effect of sleep.,,,,,,,,,,
425,negateConfusion,混乱無効,Immunity to confusion,,,,,,0,0,100,all,1,1,1000,50,0,1,0,,,Skill,ENC,enchant,,,flag,,50,0,10,5,0,,,0,,,,,,,,,それは混乱を無効にする。,It negates the effect of confusion.,,,,,,,,,,
426,negateSteal,盗難無効,Immunity to pickpocket,,,,,,0,0,100,all,1,1,500,50,0,1,0,,,Skill,ENC,enchant,,,flag,,50,0,10,5,0,,,0,,,,,,,,,それはアイテムを盗まれなくする。,It protects you from thieves.,,,,,,,,,,
427,negateNeckHunt,首切り無効,Immunity to neck hunt,,,,,,0,0,100,"head,neck",1,1,1000,50,0,1,0,,,Skill,ENC,enchant,,,flag,,50,0,10,5,0,,,0,,,,,,,,,それはあなたの首を保護する。,It protects your neck.,,,,,,,,,,
428,allNeckHunt,収穫する者,Life Harvester,,,,,,0,0,100,"head,neck",1,1,0,50,0,1,0,,,Skill,ENC,enchant,,,,,50,0,10,5,0,,,0,,,,,,,,,それはあらゆる攻撃で命を収穫する。,It harvests life with any attack.,,,,,,,,,,
429,breathing,水中呼吸,Water Breathing,,,,,,0,0,0,all,1,1,200,50,0,1,0,,,Skill,ENC,enchant,,,flag,,50,0,10,5,0,,,0,,,,,,,,,それは水中での呼吸を可能にする。,It lets you breathe underwater.,,,,,,,,,,
430,negateShockwave,衝撃波無効,Immunity to shockwave,,,,,,0,0,100,foot,1,75,50,100,0,1,0,,,Skill,ENC,enchant,,,flag,,50,0,10,5,0,,,0,,,,,,,,,それは衝撃波からあなたを守る。,It protects you from shockwave.,,,,,,,,,,
431,negateSunburn,日焼け無効,Immunity to sunburn,,,,,,0,0,100,head,1,25,30,150,0,1,0,,,Skill,ENC,enchant,,,flag,,50,0,10,5,0,,,0,,,,,,,,,それは太陽の光からあなたを守る。,It protects you from sunlight.,,,,,,,,,,
432,sanctified,清浄,Sanctified,,,,,,0,0,0,,1,15,10,100,0,1,0,,,Skill,ENC,enchant,,,"flag,itemEnc",,50,0,10,5,0,,,0,,,,,,,,,それは吸血鬼からあなたを守る。,It protects you from vampires,,,,,,,,,,
435,defense_range,射撃防御,Ranged Defense,,,,,,0,0,100,shield,1,1,200,30,0,1,0,,,Skill,ENC,enchant,,,,,50,0,10,5,0,,,0,,,,,,,,,それは射撃や投擲からあなたを守る。,It protects you from ranged and thrown attacks.,,,,,,,,,,
436,guts,不屈,Guts,,,,,,0,0,100,shield,1,1,200,100,0,1,0,,,Skill,ENC,enchant,,,,,50,0,10,5,0,,,0,,,,,,,,,それは体力が半分以上ある時に敵からの致死攻撃を防ぐ。,It prevents lethal attacks from enemies when your health is above half.,,,,,,,,,,
437,parry,パリィ,Parry,,,,,,0,0,100,shield,1,1,200,40,0,1,0,,,Skill,ENC,enchant,,,,,50,0,10,5,0,,,0,,,,,,,,,それは敵の近接攻撃を受け流し反撃を可能にする。,It enables you to deflect and counter the enemy’s melee attack.,,,,,,,,,,
438,knightly,騎士道精神,Knightly Spirit,,,,,,0,0,100,shield,1,1,200,50,0,1,0,,,Skill,ENC,enchant,,,flag,,50,0,10,5,0,,,0,,,,,,,,,それはあなたより傷ついた仲間への攻撃を肩代わりする。,It intercepts attacks aimed at allies more wounded than you.,,,,,,,,,,
439,negateParry,影抜き,Shadow Slip,,,,,,0,0,100,arm,1,1,50,100,0,1,0,,,Skill,ENC,enchant,,,flag,,50,0,10,5,0,,,0,,,,,,,,,それは敵に受け流しや反撃を許さない。,It forbids enemy retaliation.,,,,,,,,,,
440,sustain_STR,筋力維持,Sustain Strength,,,,,,0,0,100,all,1,1,1000,20,0,1,0,,,Skill,ENC,enchant,,,"flag,foodpot",,50,0,10,5,0,,,0,,,,"pot,STR",,,,,それはあなたの筋力を維持する。,It sustains your Strength.,筋力潜在,STR Potency,,,,,"コク,淡白,独特の味,クリーミー,まろやか,濃厚,こくまろ","Richness,Bland,Creamy,Mellow,Thick,Rich,Velvety",,
441,sustain_END,耐久維持,Sustain Endurance,,,,,,0,0,100,all,1,1,1000,20,0,1,0,,,Skill,ENC,enchant,,,"flag,foodpot",,50,0,10,5,0,,,0,,,,"pot,END",,,,,それはあなたの耐久を維持する。,It sustains your Endurance.,耐久潜在,END Potency,,,,,"密度,すかすか,ちょっとぎっしり,ぎっしり,みっちり,パンパン,濃縮,超特濃縮","Density,Hollow,Somewhat Dense,Dense,Very Dense,Bursting,Concentrated,Ultra Concentrated",,
442,sustain_DEX,器用維持,Sustain Dexterity,,,,,,0,0,100,all,1,1,1000,20,0,1,0,,,Skill,ENC,enchant,,,"flag,foodpot",,50,0,10,5,0,,,0,,,,"pot,DEX",,,,,それはあなたの器用を維持する。,It sustains your Dexterity.,器用潜在,DEX Potency,,,,,"繊細さ,無骨,おおざっぱ,華奢,繊細,非常に繊細,極めて繊細","Delicacy,Coarse,Rough,Slightly Rough,Delicate,Extremely Delicate,Utterly Delicate",,
443,sustain_PER,感覚維持,Sustain Perception,,,,,,0,0,100,all,1,1,1000,20,0,1,0,,,Skill,ENC,enchant,,,"flag,foodpot",,50,0,10,5,0,,,0,,,,"pot,PER",,,,,それはあなたの感覚を維持する。,It sustains your Perception.,感覚潜在,PER Potency,,,,,"色彩,曇った色,薄い色,カラフル,鮮やか,鮮烈,万色","Color,Dull Color,Pale Color,Colorful,Bright,Vivid,Rainbow Color",,
444,sustain_LER,学習維持,Sustain Learning,,,,,,0,0,100,all,1,1,1000,20,0,1,0,,,Skill,ENC,enchant,,,"flag,foodpot",,50,0,10,5,0,,,0,,,,"pot,LER",,,,,それはあなたの学習を維持する。,It sustains your Learning.,学習潜在,LER Potency,,,,,"ビタミン,有害物質,ビタミン微量,ビタミン少量,ビタミン中量,ビタミン大量,ビタミン豊富,ビタミンの宝庫","Vitamins,Harmful Substance,Trace Vitamins,Small Vitamins,Moderate Vitamins,Large Vitamins,Abundant Vitamins,Treasure Trove Vitamins",,
